valid_start,value,lat,long,ele
1479560400,26.9,-23.7951,133.889,546.0
1479564000,25.9,-23.7951,133.889,546.0
1479477600,24.0,-16.8736,145.7458,2.22
1479481200,22.6,-16.8736,145.7458,2.22
1479484800,23.8,-16.8736,145.7458,2.22
1479488400,22.5,-16.8736,145.7458,2.22
1479492000,22.8,-16.8736,145.7458,2.22
1479495600,23.4,-16.8736,145.7458,2.22
1479499200,22.7,-16.8736,145.7458,2.22
1479502800,24.3,-16.8736,145.7458,2.22
1479506400,26.1,-16.8736,145.7458,2.22
1479510000,28.1,-16.8736,145.7458,2.22
1479513600,29.8,-16.8736,145.7458,2.22
1479517200,30.3,-16.8736,145.7458,2.22
1479520800,29.9,-16.8736,145.7458,2.22
1479524400,31.2,-16.8736,145.7458,2.22
1479528000,31.2,-16.8736,145.7458,2.22
1479531600,30.6,-16.8736,145.7458,2.22
1479535200,29.6,-16.8736,145.7458,2.22
1479538800,28.0,-16.8736,145.7458,2.22
1479542400,26.8,-16.8736,145.7458,2.22
1479546000,25.5,-16.8736,145.7458,2.22
1479549600,24.3,-16.8736,145.7458,2.22
1479553200,24.2,-16.8736,145.7458,2.22
1479556800,22.3,-16.8736,145.7458,2.22
1479560400,22.8,-16.8736,145.7458,2.22
1479477600,19.4,-27.4808,153.0389,8.13
1479481200,18.5,-27.4808,153.0389,8.13
1479484800,18.9,-27.4808,153.0389,8.13
1479488400,18.6,-27.4808,153.0389,8.13
1479492000,18.2,-27.4808,153.0389,8.13
1479495600,18.1,-27.4808,153.0389,8.13
1479499200,18.6,-27.4808,153.0389,8.13
1479502800,19.9,-27.4808,153.0389,8.13
1479506400,22.8,-27.4808,153.0389,8.13
1479510000,23.8,-27.4808,153.0389,8.13
1479513600,24.6,-27.4808,153.0389,8.13
1479517200,24.8,-27.4808,153.0389,8.13
1479520800,26.5,-27.4808,153.0389,8.13
1479524400,26.7,-27.4808,153.0389,8.13
1479528000,26.7,-27.4808,153.0389,8.13
1479531600,26.6,-27.4808,153.0389,8.13
1479535200,26.3,-27.4808,153.0389,8.13
1479538800,25.3,-27.4808,153.0389,8.13
1479549600,22.4,-27.4808,153.0389,8.13
1479553200,22.4,-27.4808,153.0389,8.13
1479556800,22.2,-27.4808,153.0389,8.13
1479560400,21.7,-27.4808,153.0389,8.13
1479477600,13.1,-42.8897,147.3278,50.5
1479481200,12.8,-42.8897,147.3278,50.5
1479484800,12.4,-42.8897,147.3278,50.5
1479488400,12.5,-42.8897,147.3278,50.5
1479492000,12.9,-42.8897,147.3278,50.5
1479495600,13.1,-42.8897,147.3278,50.5
1479499200,13.1,-42.8897,147.3278,50.5
1479502800,14.2,-42.8897,147.3278,50.5
1479506400,16.8,-42.8897,147.3278,50.5
1479510000,18.1,-42.8897,147.3278,50.5
1479513600,19.0,-42.8897,147.3278,50.5
1479517200,19.1,-42.8897,147.3278,50.5
1479520800,20.8,-42.8897,147.3278,50.5
1479524400,21.5,-42.8897,147.3278,50.5
1479528000,22.9,-42.8897,147.3278,50.5
1479531600,17.5,-42.8897,147.3278,50.5
1479535200,18.0,-42.8897,147.3278,50.5
1479538800,16.6,-42.8897,147.3278,50.5
1479542400,15.4,-42.8897,147.3278,50.5
1479546000,14.8,-42.8897,147.3278,50.5
1479549600,14.3,-42.8897,147.3278,50.5
1479553200,14.0,-42.8897,147.3278,50.5
1479556800,13.3,-42.8897,147.3278,50.5
1479560400,12.3,-42.8897,147.3278,50.5
1479571200,28.5,-23.4169,119.7989,524.0
1479574800,28.7,-23.4169,119.7989,524.0
1479578400,29.6,-23.4169,119.7989,524.0
1479582000,28.8,-23.4169,119.7989,524.0
1479585600,27.9,-23.4169,119.7989,524.0
1479589200,28.5,-23.4169,119.7989,524.0
1479592800,29.2,-23.4169,119.7989,524.0
1479596400,30.6,-23.4169,119.7989,524.0
1479600000,32.6,-23.4169,119.7989,524.0
1479603600,34.7,-23.4169,119.7989,524.0
1479607200,36.6,-23.4169,119.7989,524.0
1479610800,37.3,-23.4169,119.7989,524.0
1479614400,38.8,-23.4169,119.7989,524.0
1479618000,40.5,-23.4169,119.7989,524.0
1479621600,39.9,-23.4169,119.7989,524.0
1479625200,40.0,-23.4169,119.7989,524.0
1479628800,39.3,-23.4169,119.7989,524.0
1479632400,39.5,-23.4169,119.7989,524.0
1479636000,38.3,-23.4169,119.7989,524.0
1479639600,36.2,-23.4169,119.7989,524.0
1479643200,33.4,-23.4169,119.7989,524.0
1479646800,32.5,-23.4169,119.7989,524.0
1479650400,32.7,-23.4169,119.7989,524.0
1479654000,30.2,-23.4169,119.7989,524.0
1479571200,17.7,-31.9192,115.8728,24.9
1479574800,17.2,-31.9192,115.8728,24.9
1479578400,16.8,-31.9192,115.8728,24.9
1479582000,16.7,-31.9192,115.8728,24.9
1479585600,16.2,-31.9192,115.8728,24.9
1479589200,15.6,-31.9192,115.8728,24.9
1479592800,16.2,-31.9192,115.8728,24.9
1479596400,17.6,-31.9192,115.8728,24.9
1479600000,18.8,-31.9192,115.8728,24.9
1479603600,20.6,-31.9192,115.8728,24.9
1479607200,21.5,-31.9192,115.8728,24.9
1479610800,20.4,-31.9192,115.8728,24.9
1479614400,21.1,-31.9192,115.8728,24.9
1479618000,22.0,-31.9192,115.8728,24.9
1479621600,21.8,-31.9192,115.8728,24.9
1479625200,21.1,-31.9192,115.8728,24.9
1479628800,20.3,-31.9192,115.8728,24.9
1479632400,19.6,-31.9192,115.8728,24.9
1479636000,18.7,-31.9192,115.8728,24.9
1479639600,17.6,-31.9192,115.8728,24.9
1479643200,17.2,-31.9192,115.8728,24.9
1479646800,17.1,-31.9192,115.8728,24.9
1479650400,16.5,-31.9192,115.8728,24.9
1479654000,15.3,-31.9192,115.8728,24.9
1479564000,29.8,-12.4239,130.8925,30.4
1479567600,25.3,-12.4239,130.8925,30.4
1479571200,24.6,-12.4239,130.8925,30.4
1479574800,24.6,-12.4239,130.8925,30.4
1479578400,23.4,-12.4239,130.8925,30.4
1479582000,22.4,-12.4239,130.8925,30.4
1479585600,22.6,-12.4239,130.8925,30.4
1479589200,21.4,-12.4239,130.8925,30.4
1479592800,22.3,-12.4239,130.8925,30.4
1479596400,24.2,-12.4239,130.8925,30.4
1479600000,24.7,-12.4239,130.8925,30.4
1479603600,26.1,-12.4239,130.8925,30.4
1479607200,28.2,-12.4239,130.8925,30.4
1479610800,29.2,-12.4239,130.8925,30.4
1479614400,30.8,-12.4239,130.8925,30.4
1479618000,31.7,-12.4239,130.8925,30.4
1479621600,32.3,-12.4239,130.8925,30.4
1479625200,32.3,-12.4239,130.8925,30.4
1479628800,31.9,-12.4239,130.8925,30.4
1479632400,30.9,-12.4239,130.8925,30.4
1479636000,29.0,-12.4239,130.8925,30.4
1479639600,27.2,-12.4239,130.8925,30.4
1479643200,28.3,-12.4239,130.8925,30.4
1479646800,27.6,-12.4239,130.8925,30.4
1479650400,27.7,-12.4239,130.8925,30.4
1479564000,23.3,-23.7951,133.889,546.0
1479567600,24.3,-23.7951,133.889,546.0
1479571200,22.6,-23.7951,133.889,546.0
1479574800,21.8,-23.7951,133.889,546.0
1479578400,19.9,-23.7951,133.889,546.0
1479582000,18.9,-23.7951,133.889,546.0
1479585600,18.6,-23.7951,133.889,546.0
1479589200,21.4,-23.7951,133.889,546.0
1479592800,26.0,-23.7951,133.889,546.0
1479596400,28.2,-23.7951,133.889,546.0
1479600000,31.1,-23.7951,133.889,546.0
1479603600,34.1,-23.7951,133.889,546.0
1479607200,35.9,-23.7951,133.889,546.0
1479610800,37.0,-23.7951,133.889,546.0
1479614400,36.1,-23.7951,133.889,546.0
1479618000,38.3,-23.7951,133.889,546.0
1479621600,37.8,-23.7951,133.889,546.0
1479625200,36.5,-23.7951,133.889,546.0
1479628800,36.8,-23.7951,133.889,546.0
1479632400,36.1,-23.7951,133.889,546.0
1479636000,32.6,-23.7951,133.889,546.0
1479639600,30.9,-23.7951,133.889,546.0
1479643200,31.4,-23.7951,133.889,546.0
1479646800,29.9,-23.7951,133.889,546.0
1479650400,31.0,-23.7951,133.889,546.0
1479564000,22.4,-16.8736,145.7458,2.22
1479567600,22.8,-16.8736,145.7458,2.22
1479571200,22.6,-16.8736,145.7458,2.22
1479574800,22.5,-16.8736,145.7458,2.22
1479578400,22.9,-16.8736,145.7458,2.22
1479582000,22.5,-16.8736,145.7458,2.22
1479585600,22.2,-16.8736,145.7458,2.22
1479589200,23.0,-16.8736,145.7458,2.22
1479592800,24.7,-16.8736,145.7458,2.22
1479596400,27.3,-16.8736,145.7458,2.22
1479600000,27.4,-16.8736,145.7458,2.22
1479603600,29.8,-16.8736,145.7458,2.22
1479607200,30.8,-16.8736,145.7458,2.22
1479610800,30.1,-16.8736,145.7458,2.22
1479614400,28.4,-16.8736,145.7458,2.22
1479618000,29.1,-16.8736,145.7458,2.22
1479621600,29.0,-16.8736,145.7458,2.22
1479625200,27.5,-16.8736,145.7458,2.22
1479628800,26.6,-16.8736,145.7458,2.22
1479632400,25.9,-16.8736,145.7458,2.22
1479636000,25.5,-16.8736,145.7458,2.22
1479639600,24.9,-16.8736,145.7458,2.22
1479643200,24.7,-16.8736,145.7458,2.22
1479646800,24.5,-16.8736,145.7458,2.22
1479564000,21.1,-27.4808,153.0389,8.13
1479567600,18.9,-27.4808,153.0389,8.13
1479571200,18.6,-27.4808,153.0389,8.13
1479574800,18.7,-27.4808,153.0389,8.13
1479578400,18.4,-27.4808,153.0389,8.13
1479582000,18.3,-27.4808,153.0389,8.13
1479585600,19.8,-27.4808,153.0389,8.13
1479589200,22.5,-27.4808,153.0389,8.13
1479592800,24.7,-27.4808,153.0389,8.13
1479596400,26.3,-27.4808,153.0389,8.13
1479600000,26.4,-27.4808,153.0389,8.13
1479603600,26.9,-27.4808,153.0389,8.13
1479607200,27.0,-27.4808,153.0389,8.13
1479610800,27.6,-27.4808,153.0389,8.13
1479614400,27.7,-27.4808,153.0389,8.13
1479618000,27.1,-27.4808,153.0389,8.13
1479621600,26.8,-27.4808,153.0389,8.13
1479625200,25.8,-27.4808,153.0389,8.13
1479628800,24.1,-27.4808,153.0389,8.13
1479632400,23.1,-27.4808,153.0389,8.13
1479636000,22.2,-27.4808,153.0389,8.13
1479639600,21.3,-27.4808,153.0389,8.13
1479643200,21.0,-27.4808,153.0389,8.13
1479646800,20.3,-27.4808,153.0389,8.13
1479564000,11.9,-42.8897,147.3278,50.5
1479567600,12.5,-42.8897,147.3278,50.5
1479571200,11.4,-42.8897,147.3278,50.5
1479574800,12.9,-42.8897,147.3278,50.5
1479578400,12.1,-42.8897,147.3278,50.5
1479582000,12.1,-42.8897,147.3278,50.5
1479585600,13.6,-42.8897,147.3278,50.5
1479589200,14.8,-42.8897,147.3278,50.5
1479592800,15.6,-42.8897,147.3278,50.5
1479596400,18.3,-42.8897,147.3278,50.5
1479600000,19.5,-42.8897,147.3278,50.5
1479603600,22.1,-42.8897,147.3278,50.5
1479607200,24.0,-42.8897,147.3278,50.5
1479610800,23.0,-42.8897,147.3278,50.5
1479614400,23.1,-42.8897,147.3278,50.5
1479618000,19.6,-42.8897,147.3278,50.5
1479621600,19.9,-42.8897,147.3278,50.5
1479625200,18.0,-42.8897,147.3278,50.5
1479628800,16.3,-42.8897,147.3278,50.5
1479632400,14.9,-42.8897,147.3278,50.5
1479636000,14.3,-42.8897,147.3278,50.5
1479639600,14.0,-42.8897,147.3278,50.5
1479643200,14.0,-42.8897,147.3278,50.5
1479646800,13.8,-42.8897,147.3278,50.5
1479657600,28.1,-23.4169,119.7989,524.0
1479661200,26.5,-23.4169,119.7989,524.0
1479664800,25.2,-23.4169,119.7989,524.0
1479668400,24.6,-23.4169,119.7989,524.0
1479672000,23.6,-23.4169,119.7989,524.0
1479675600,23.0,-23.4169,119.7989,524.0
1479679200,26.0,-23.4169,119.7989,524.0
1479682800,27.9,-23.4169,119.7989,524.0
1479686400,29.7,-23.4169,119.7989,524.0
1479690000,31.3,-23.4169,119.7989,524.0
1479693600,32.4,-23.4169,119.7989,524.0
1479697200,34.4,-23.4169,119.7989,524.0
1479700800,35.5,-23.4169,119.7989,524.0
1479704400,36.4,-23.4169,119.7989,524.0
1479708000,38.2,-23.4169,119.7989,524.0
1479711600,37.9,-23.4169,119.7989,524.0
1479715200,38.2,-23.4169,119.7989,524.0
1479718800,37.5,-23.4169,119.7989,524.0
1479722400,36.9,-23.4169,119.7989,524.0
1479726000,34.6,-23.4169,119.7989,524.0
1479729600,32.7,-23.4169,119.7989,524.0
1479733200,31.9,-23.4169,119.7989,524.0
1479736800,30.5,-23.4169,119.7989,524.0
1479740400,29.3,-23.4169,119.7989,524.0
1479657600,14.5,-31.9192,115.8728,24.9
1479661200,13.9,-31.9192,115.8728,24.9
1479664800,13.0,-31.9192,115.8728,24.9
1479668400,12.3,-31.9192,115.8728,24.9
1479672000,11.3,-31.9192,115.8728,24.9
1479675600,10.3,-31.9192,115.8728,24.9
1479679200,11.7,-31.9192,115.8728,24.9
1479682800,14.3,-31.9192,115.8728,24.9
1479686400,16.1,-31.9192,115.8728,24.9
1479690000,17.6,-31.9192,115.8728,24.9
1479693600,18.6,-31.9192,115.8728,24.9
1479697200,19.6,-31.9192,115.8728,24.9
1479700800,20.2,-31.9192,115.8728,24.9
1479704400,20.4,-31.9192,115.8728,24.9
1479708000,20.3,-31.9192,115.8728,24.9
1479711600,20.4,-31.9192,115.8728,24.9
1479715200,20.3,-31.9192,115.8728,24.9
1479718800,19.3,-31.9192,115.8728,24.9
1479722400,18.1,-31.9192,115.8728,24.9
1479726000,17.1,-31.9192,115.8728,24.9
1479729600,16.9,-31.9192,115.8728,24.9
1479733200,16.5,-31.9192,115.8728,24.9
1479736800,15.9,-31.9192,115.8728,24.9
1479740400,15.2,-31.9192,115.8728,24.9
1479650400,28.5,-12.4239,130.8925,30.4
1479654000,28.5,-12.4239,130.8925,30.4
1479657600,28.3,-12.4239,130.8925,30.4
1479661200,27.4,-12.4239,130.8925,30.4
1479664800,26.9,-12.4239,130.8925,30.4
1479668400,27.0,-12.4239,130.8925,30.4
1479672000,25.8,-12.4239,130.8925,30.4
1479675600,26.2,-12.4239,130.8925,30.4
1479679200,27.3,-12.4239,130.8925,30.4
1479682800,25.2,-12.4239,130.8925,30.4
1479686400,25.6,-12.4239,130.8925,30.4
1479690000,27.5,-12.4239,130.8925,30.4
1479693600,29.1,-12.4239,130.8925,30.4
1479697200,30.7,-12.4239,130.8925,30.4
1479700800,31.7,-12.4239,130.8925,30.4
1479704400,31.3,-12.4239,130.8925,30.4
1479708000,30.8,-12.4239,130.8925,30.4
1479711600,31.0,-12.4239,130.8925,30.4
1479715200,30.7,-12.4239,130.8925,30.4
1479718800,30.6,-12.4239,130.8925,30.4
1479722400,29.4,-12.4239,130.8925,30.4
1479726000,28.0,-12.4239,130.8925,30.4
1479729600,27.9,-12.4239,130.8925,30.4
1479733200,29.1,-12.4239,130.8925,30.4
1479736800,28.8,-12.4239,130.8925,30.4
1479650400,30.9,-23.7951,133.889,546.0
1479654000,30.3,-23.7951,133.889,546.0
1479657600,29.6,-23.7951,133.889,546.0
1479661200,27.1,-23.7951,133.889,546.0
1479664800,27.0,-23.7951,133.889,546.0
1479668400,28.4,-23.7951,133.889,546.0
1479672000,26.2,-23.7951,133.889,546.0
1479675600,28.0,-23.7951,133.889,546.0
1479679200,31.6,-23.7951,133.889,546.0
1479682800,32.8,-23.7951,133.889,546.0
1479686400,35.1,-23.7951,133.889,546.0
1479690000,35.6,-23.7951,133.889,546.0
1479693600,37.8,-23.7951,133.889,546.0
1479697200,38.1,-23.7951,133.889,546.0
1479700800,37.7,-23.7951,133.889,546.0
1479704400,31.1,-23.7951,133.889,546.0
1479708000,34.1,-23.7951,133.889,546.0
1479711600,28.2,-23.7951,133.889,546.0
1479715200,30.0,-23.7951,133.889,546.0
1479718800,27.0,-23.7951,133.889,546.0
1479722400,26.1,-23.7951,133.889,546.0
1479726000,24.8,-23.7951,133.889,546.0
1479729600,26.4,-23.7951,133.889,546.0
1479733200,25.9,-23.7951,133.889,546.0
1479736800,25.3,-23.7951,133.889,546.0
1479650400,24.5,-16.8736,145.7458,2.22
1479654000,24.4,-16.8736,145.7458,2.22
1479657600,24.0,-16.8736,145.7458,2.22
1479661200,23.2,-16.8736,145.7458,2.22
1479664800,23.9,-16.8736,145.7458,2.22
1479668400,24.3,-16.8736,145.7458,2.22
1479672000,24.6,-16.8736,145.7458,2.22
1479675600,24.9,-16.8736,145.7458,2.22
1479679200,26.8,-16.8736,145.7458,2.22
1479682800,28.3,-16.8736,145.7458,2.22
1479686400,29.9,-16.8736,145.7458,2.22
1479690000,28.8,-16.8736,145.7458,2.22
1479693600,29.7,-16.8736,145.7458,2.22
1479697200,30.5,-16.8736,145.7458,2.22
1479700800,28.2,-16.8736,145.7458,2.22
1479704400,28.7,-16.8736,145.7458,2.22
1479708000,27.4,-16.8736,145.7458,2.22
1479711600,27.5,-16.8736,145.7458,2.22
1479715200,26.6,-16.8736,145.7458,2.22
1479718800,25.2,-16.8736,145.7458,2.22
1479722400,24.8,-16.8736,145.7458,2.22
1479726000,25.0,-16.8736,145.7458,2.22
1479729600,24.7,-16.8736,145.7458,2.22
1479733200,24.3,-16.8736,145.7458,2.22
1479650400,19.4,-27.4808,153.0389,8.13
1479654000,19.4,-27.4808,153.0389,8.13
1479657600,19.5,-27.4808,153.0389,8.13
1479661200,19.2,-27.4808,153.0389,8.13
1479664800,18.5,-27.4808,153.0389,8.13
1479668400,18.1,-27.4808,153.0389,8.13
1479672000,19.5,-27.4808,153.0389,8.13
1479675600,22.1,-27.4808,153.0389,8.13
1479679200,23.9,-27.4808,153.0389,8.13
1479682800,25.8,-27.4808,153.0389,8.13
1479686400,28.0,-27.4808,153.0389,8.13
1479690000,28.4,-27.4808,153.0389,8.13
1479693600,28.9,-27.4808,153.0389,8.13
1479697200,29.0,-27.4808,153.0389,8.13
1479700800,28.5,-27.4808,153.0389,8.13
1479704400,27.6,-27.4808,153.0389,8.13
1479708000,27.0,-27.4808,153.0389,8.13
1479711600,25.6,-27.4808,153.0389,8.13
1479715200,23.9,-27.4808,153.0389,8.13
1479718800,22.7,-27.4808,153.0389,8.13
1479722400,22.0,-27.4808,153.0389,8.13
1479726000,21.2,-27.4808,153.0389,8.13
1479729600,20.7,-27.4808,153.0389,8.13
1479733200,19.8,-27.4808,153.0389,8.13
1479650400,13.8,-42.8897,147.3278,50.5
1479654000,13.9,-42.8897,147.3278,50.5
1479657600,13.7,-42.8897,147.3278,50.5
1479661200,13.8,-42.8897,147.3278,50.5
1479664800,13.3,-42.8897,147.3278,50.5
1479668400,13.3,-42.8897,147.3278,50.5
1479672000,14.0,-42.8897,147.3278,50.5
1479675600,14.6,-42.8897,147.3278,50.5
1479679200,15.9,-42.8897,147.3278,50.5
1479682800,18.7,-42.8897,147.3278,50.5
1479686400,19.5,-42.8897,147.3278,50.5
1479690000,20.6,-42.8897,147.3278,50.5
1479693600,21.8,-42.8897,147.3278,50.5
1479697200,24.9,-42.8897,147.3278,50.5
1479700800,26.3,-42.8897,147.3278,50.5
1479704400,26.7,-42.8897,147.3278,50.5
1479708000,27.9,-42.8897,147.3278,50.5
1479711600,27.2,-42.8897,147.3278,50.5
1479715200,26.1,-42.8897,147.3278,50.5
1479718800,24.7,-42.8897,147.3278,50.5
1479722400,24.3,-42.8897,147.3278,50.5
1479726000,24.4,-42.8897,147.3278,50.5
1479729600,24.3,-42.8897,147.3278,50.5
1479733200,23.2,-42.8897,147.3278,50.5
1479744000,27.9,-23.4169,119.7989,524.0
1479747600,26.6,-23.4169,119.7989,524.0
1479751200,25.4,-23.4169,119.7989,524.0
1479754800,25.1,-23.4169,119.7989,524.0
1479758400,24.2,-23.4169,119.7989,524.0
1479762000,23.6,-23.4169,119.7989,524.0
1479765600,24.1,-23.4169,119.7989,524.0
1479769200,25.7,-23.4169,119.7989,524.0
1479772800,28.3,-23.4169,119.7989,524.0
1479776400,29.8,-23.4169,119.7989,524.0
1479780000,30.2,-23.4169,119.7989,524.0
1479783600,32.2,-23.4169,119.7989,524.0
1479787200,32.8,-23.4169,119.7989,524.0
1479790800,34.5,-23.4169,119.7989,524.0
1479794400,35.30000000000001,-23.4169,119.7989,524.0
1479798000,36.1,-23.4169,119.7989,524.0
1479801600,35.5,-23.4169,119.7989,524.0
1479805200,35.7,-23.4169,119.7989,524.0
1479808800,32.0,-23.4169,119.7989,524.0
1479812400,22.8,-23.4169,119.7989,524.0
1479816000,24.6,-23.4169,119.7989,524.0
1479819600,23.7,-23.4169,119.7989,524.0
1479823200,22.1,-23.4169,119.7989,524.0
1479826800,21.8,-23.4169,119.7989,524.0
1479744000,14.9,-31.9192,115.8728,24.9
1479747600,14.1,-31.9192,115.8728,24.9
1479751200,13.9,-31.9192,115.8728,24.9
1479754800,13.0,-31.9192,115.8728,24.9
1479758400,14.4,-31.9192,115.8728,24.9
1479762000,14.3,-31.9192,115.8728,24.9
1479765600,14.8,-31.9192,115.8728,24.9
1479769200,17.0,-31.9192,115.8728,24.9
1479772800,19.1,-31.9192,115.8728,24.9
1479776400,21.7,-31.9192,115.8728,24.9
1479780000,23.7,-31.9192,115.8728,24.9
1479783600,25.2,-31.9192,115.8728,24.9
1479787200,27.0,-31.9192,115.8728,24.9
1479790800,27.8,-31.9192,115.8728,24.9
1479794400,27.2,-31.9192,115.8728,24.9
1479798000,25.0,-31.9192,115.8728,24.9
1479801600,24.2,-31.9192,115.8728,24.9
1479805200,23.4,-31.9192,115.8728,24.9
1479808800,22.5,-31.9192,115.8728,24.9
1479812400,20.5,-31.9192,115.8728,24.9
1479816000,20.1,-31.9192,115.8728,24.9
1479819600,19.8,-31.9192,115.8728,24.9
1479823200,19.0,-31.9192,115.8728,24.9
1479826800,18.4,-31.9192,115.8728,24.9
1479736800,28.4,-12.4239,130.8925,30.4
1479740400,28.2,-12.4239,130.8925,30.4
1479744000,27.6,-12.4239,130.8925,30.4
1479747600,27.3,-12.4239,130.8925,30.4
1479751200,27.2,-12.4239,130.8925,30.4
1479754800,27.1,-12.4239,130.8925,30.4
1479758400,26.6,-12.4239,130.8925,30.4
1479762000,26.6,-12.4239,130.8925,30.4
1479765600,28.7,-12.4239,130.8925,30.4
1479769200,30.2,-12.4239,130.8925,30.4
1479772800,30.5,-12.4239,130.8925,30.4
1479776400,30.6,-12.4239,130.8925,30.4
1479780000,31.1,-12.4239,130.8925,30.4
1479783600,29.8,-12.4239,130.8925,30.4
1479787200,26.3,-12.4239,130.8925,30.4
1479790800,26.4,-12.4239,130.8925,30.4
1479794400,26.6,-12.4239,130.8925,30.4
1479798000,29.7,-12.4239,130.8925,30.4
1479801600,30.5,-12.4239,130.8925,30.4
1479805200,29.6,-12.4239,130.8925,30.4
1479808800,29.2,-12.4239,130.8925,30.4
1479812400,28.5,-12.4239,130.8925,30.4
1479816000,28.5,-12.4239,130.8925,30.4
1479819600,29.0,-12.4239,130.8925,30.4
1479823200,27.9,-12.4239,130.8925,30.4
1479736800,25.2,-23.7951,133.889,546.0
1479740400,24.9,-23.7951,133.889,546.0
1479744000,23.9,-23.7951,133.889,546.0
1479747600,23.7,-23.7951,133.889,546.0
1479751200,22.9,-23.7951,133.889,546.0
1479754800,22.3,-23.7951,133.889,546.0
1479758400,21.4,-23.7951,133.889,546.0
1479762000,21.9,-23.7951,133.889,546.0
1479765600,24.1,-23.7951,133.889,546.0
1479769200,26.3,-23.7951,133.889,546.0
1479772800,28.9,-23.7951,133.889,546.0
1479776400,30.0,-23.7951,133.889,546.0
1479780000,32.5,-23.7951,133.889,546.0
1479783600,33.0,-23.7951,133.889,546.0
1479787200,32.7,-23.7951,133.889,546.0
1479790800,33.4,-23.7951,133.889,546.0
1479794400,32.5,-23.7951,133.889,546.0
1479798000,31.5,-23.7951,133.889,546.0
1479801600,29.5,-23.7951,133.889,546.0
1479805200,28.0,-23.7951,133.889,546.0
1479808800,27.2,-23.7951,133.889,546.0
1479812400,24.4,-23.7951,133.889,546.0
1479816000,22.3,-23.7951,133.889,546.0
1479819600,22.6,-23.7951,133.889,546.0
1479823200,22.6,-23.7951,133.889,546.0
1479736800,24.7,-16.8736,145.7458,2.22
1479740400,24.3,-16.8736,145.7458,2.22
1479744000,24.2,-16.8736,145.7458,2.22
1479747600,24.1,-16.8736,145.7458,2.22
1479751200,22.6,-16.8736,145.7458,2.22
1479754800,23.2,-16.8736,145.7458,2.22
1479758400,24.6,-16.8736,145.7458,2.22
1479762000,25.7,-16.8736,145.7458,2.22
1479765600,27.3,-16.8736,145.7458,2.22
1479769200,28.7,-16.8736,145.7458,2.22
1479772800,29.7,-16.8736,145.7458,2.22
1479776400,31.1,-16.8736,145.7458,2.22
1479780000,30.5,-16.8736,145.7458,2.22
1479783600,30.8,-16.8736,145.7458,2.22
1479787200,30.1,-16.8736,145.7458,2.22
1479790800,30.8,-16.8736,145.7458,2.22
1479794400,28.8,-16.8736,145.7458,2.22
1479798000,28.4,-16.8736,145.7458,2.22
1479801600,27.0,-16.8736,145.7458,2.22
1479805200,26.2,-16.8736,145.7458,2.22
1479808800,24.8,-16.8736,145.7458,2.22
1479812400,25.5,-16.8736,145.7458,2.22
1479816000,25.4,-16.8736,145.7458,2.22
1479819600,24.7,-16.8736,145.7458,2.22
1479736800,19.3,-27.4808,153.0389,8.13
1479740400,18.6,-27.4808,153.0389,8.13
1479744000,18.9,-27.4808,153.0389,8.13
1479747600,18.4,-27.4808,153.0389,8.13
1479751200,18.0,-27.4808,153.0389,8.13
1479754800,17.7,-27.4808,153.0389,8.13
1479758400,20.0,-27.4808,153.0389,8.13
1479762000,22.7,-27.4808,153.0389,8.13
1479765600,24.2,-27.4808,153.0389,8.13
1479769200,25.8,-27.4808,153.0389,8.13
1479772800,26.5,-27.4808,153.0389,8.13
1479776400,27.3,-27.4808,153.0389,8.13
1479780000,28.2,-27.4808,153.0389,8.13
1479783600,28.7,-27.4808,153.0389,8.13
1479787200,27.4,-27.4808,153.0389,8.13
1479790800,26.9,-27.4808,153.0389,8.13
1479794400,26.3,-27.4808,153.0389,8.13
1479798000,24.8,-27.4808,153.0389,8.13
1479801600,23.3,-27.4808,153.0389,8.13
1479805200,22.1,-27.4808,153.0389,8.13
1479808800,21.8,-27.4808,153.0389,8.13
1479812400,21.2,-27.4808,153.0389,8.13
1479816000,20.5,-27.4808,153.0389,8.13
1479819600,20.9,-27.4808,153.0389,8.13
1479736800,21.6,-42.8897,147.3278,50.5
1479740400,21.8,-42.8897,147.3278,50.5
1479744000,20.2,-42.8897,147.3278,50.5
1479747600,18.8,-42.8897,147.3278,50.5
